processed_ch1,processed_ch2,processed_ch3,processed_ch4
0.20791084,0.158048928,0.124709922,0.140278685
0.20812855,0.158023925,0.124861971,0.14030797
0.208346426,0.157999167,0.12501426,0.14033765
0.208564464,0.157974656,0.125166785,0.140367727
0.208782658,0.157950391,0.125319545,0.140398201
0.209001001,0.157926373,0.125472535,0.140429074
0.209219489,0.157902603,0.125625753,0.140460348
0.209438115,0.15787908,0.125779196,0.140492026
0.209656873,0.157855807,0.125932861,0.140524108
0.209875758,0.157832784,0.126086746,0.140556597
0.210094763,0.157810014,0.126240846,0.140589494
0.210313883,0.157787499,0.12639516,0.140622801
0.21053311,0.157765241,0.126549684,0.140656517
0.210752439,0.157743242,0.126704414,0.140690645
0.210971863,0.157721507,0.126859348,0.140725182
0.211191377,0.157700035,0.127014483,0.140760131
0.211410975,0.15767883,0.127169814,0.140795489
0.211630653,0.157657894,0.127325339,0.140831257
0.211850405,0.157637228,0.127481054,0.140867433
0.212070226,0.157616834,0.127636956,0.140904016
0.212290112,0.157596714,0.12779304,0.140941006
0.212510056,0.15757687,0.127949304,0.140978401
0.212730053,0.157557304,0.128105743,0.141016199
0.212950096,0.157538016,0.128262353,0.141054401
0.21317018,0.157519008,0.128419128,0.141093002
0.213390296,0.157500284,0.128576066,0.141132002
0.213610439,0.157481846,0.12873316,0.141171399
0.213830602,0.157463696,0.128890407,0.14121119
0.214050777,0.157445837,0.129047803,0.141251374
0.214270958,0.157428273,0.129205342,0.141291949
0.214491136,0.157411007,0.129363021,0.141332912
0.214711306,0.157394044,0.129520835,0.141374261
0.21493146,0.157377386,0.129678779,0.141415994
0.215151591,0.157361038,0.129836849,0.141458108
0.215371695,0.157345003,0.129995041,0.141500601
0.215591764,0.157329286,0.130153351,0.141543469
0.215811795,0.157313891,0.130311775,0.14158671
0.216031783,0.157298821,0.130470311,0.14163032
0.216251724,0.157284081,0.130628955,0.141674297
0.216471617,0.157269674,0.130787707,0.141718638
0.216691462,0.157255605,0.130946563,0.141763342
0.216911257,0.157241878,0.131105521,0.141808406
0.217131001,0.157228498,0.131264579,0.14185383
0.217350694,0.157215468,0.131423735,0.141899611
0.217570336,0.157202794,0.131582985,0.141945747
0.217789924,0.15719048,0.131742327,0.141992237
0.218009459,0.157178529,0.131901758,0.142039079
0.218228938,0.157166946,0.132061276,0.142086271
0.218448361,0.157155734,0.132220877,0.142133812
0.218667724,0.157144898,0.132380558,0.142181698
0.218887025,0.157134443,0.132540317,0.142229928
0.219106261,0.157124371,0.13270015,0.142278499
0.21932543,0.157114687,0.132860054,0.14232741
0.219544528,0.157105394,0.133020026,0.142376659
0.219763552,0.157096496,0.133180062,0.142426243
0.219982498,0.157087996,0.133340159,0.142476163
0.220201364,0.157079897,0.133500314,0.142526415
0.220420144,0.157072203,0.133660523,0.142577
0.220638835,0.157064916,0.133820785,0.142627915
0.220857431,0.157058039,0.133981095,0.142679158
0.221075929,0.157051572,0.134141452,0.142730727
0.221294322,0.15704552,0.134301854,0.142782622
0.221512606,0.157039882,0.134462298,0.142834839
0.221730774,0.157034661,0.134622782,0.142887377
0.22194882,0.15702986,0.134783305,0.142940233
0.222166739,0.157025479,0.134943864,0.142993405
0.222384523,0.15702152,0.135104457,0.143046889
0.222602167,0.157017987,0.13526508,0.143100685
0.222819663,0.15701488,0.135425731,0.143154788
0.223037005,0.157012201,0.135586407,0.143209199
0.223254183,0.15700995,0.135747106,0.143263915
0.223471192,0.15700813,0.135907824,0.143318935
0.223688024,0.15700674,0.136068559,0.143374256
0.223904672,0.157005781,0.13622931,0.143429876
0.224121129,0.157005253,0.136390072,0.143485791
0.224337387,0.157005156,0.136550844,0.143542
0.224553441,0.157005489,0.136711623,0.143598498
0.224769282,0.157006254,0.136872407,0.143655283
0.224984905,0.15700745,0.137033193,0.143712353
0.225200303,0.157009075,0.137193979,0.143769705
0.22541547,0.157011131,0.137354762,0.14382734
0.225630401,0.157013616,0.13751554,0.143885255
0.225845088,0.15701653,0.13767631,0.143943452
0.226059527,0.157019872,0.13783707,0.144001933
0.226273712,0.15702364,0.137997817,0.144060697
0.226487636,0.157027835,0.138158549,0.144119746
0.226701294,0.157032453,0.138319265,0.144179082
0.226914679,0.157037495,0.138479962,0.144238708
0.227127785,0.157042959,0.138640638,0.144298629
0.227340605,0.157048842,0.138801293,0.144358851
0.227553134,0.157055144,0.138961925,0.144419383
0.227765363,0.157061862,0.139122533,0.144480231
0.227977288,0.157068995,0.139283114,0.144541406
0.2281889,0.157076541,0.139443667,0.144602915
0.228400195,0.1570845,0.139604191,0.14466477
0.228611163,0.157092872,0.139764684,0.144726977
0.228821798,0.157101658,0.139925144,0.144789547
0.229032092,0.157110858,0.140085568,0.144852487
0.229242037,0.157120473,0.140245954,0.144915805
0.229451625,0.157130504,0.1404063,0.144979509
0.229660847,0.157140954,0.140566603,0.145043606
0.229869697,0.157151822,0.140726859,0.145108104
0.230078165,0.157163112,0.140887066,0.14517301
0.230286242,0.157174824,0.14104722,0.145238329
0.230493922,0.157186962,0.141207317,0.145304069
0.230701195,0.157199526,0.141367355,0.145370234
0.230908054,0.157212519,0.141527329,0.145436832
0.23111449,0.157225945,0.141687235,0.145503868
0.231320497,0.157239804,0.14184707,0.145571348
0.231526068,0.157254099,0.142006829,0.145639276
0.231731194,0.157268832,0.142166508,0.145707658
0.23193587,0.157284004,0.142326104,0.145776498
0.232140089,0.157299618,0.142485611,0.1458458
0.232343844,0.157315673,0.142645026,0.145915568
0.232547129,0.157332172,0.142804342,0.145985807
0.232749939,0.157349114,0.142963556,0.14605652
0.232952268,0.1573665,0.143122663,0.146127711
0.233154111,0.15738433,0.143281656,0.146199383
0.233355465,0.157402605,0.14344053,0.146271539
0.233556324,0.157421322,0.143599281,0.14634418
0.233756685,0.157440481,0.143757902,0.146417308
0.233956543,0.157460081,0.143916387,0.146490926
0.234155894,0.15748012,0.144074731,0.146565035
0.234354733,0.157500597,0.144232928,0.146639633
0.234553057,0.15752151,0.144390972,0.146714723
0.234750862,0.157542856,0.144548857,0.146790303
0.234948144,0.157564637,0.144706576,0.146866374
0.235144902,0.15758685,0.144864123,0.146942935
0.235341133,0.157609497,0.145021492,0.147019985
0.235536835,0.157632578,0.145178676,0.147097524
0.235732008,0.157656094,0.145335669,0.147175551
0.235926652,0.157680047,0.145492465,0.147254065
0.236120767,0.157704439,0.145649058,0.147333065
0.236314354,0.157729273,0.14580544,0.147412549
0.236507414,0.15775455,0.145961605,0.147492515
0.236699948,0.157780272,0.146117547,0.147572961
0.236891959,0.157806441,0.146273261,0.147653884
0.237083449,0.157833057,0.146428738,0.147735281
0.237274419,0.157860121,0.146583973,0.147817149
0.237464872,0.157887637,0.14673896,0.147899485
0.237654809,0.157915605,0.14689369,0.147982284
0.237844232,0.157944027,0.147048158,0.148065541
0.238033142,0.157972907,0.147202357,0.148149253
0.238221539,0.158002248,0.14735628,0.148233415
0.238409424,0.158032052,0.147509919,0.148318023
0.238596797,0.158062322,0.14766327,0.148403072
0.238783658,0.158093064,0.147816327,0.148488559
0.238970009,0.158124279,0.147969082,0.14857448
0.239155848,0.15815597,0.148121531,0.148660831
0.239341177,0.158188141,0.148273668,0.148747608
0.239525994,0.158220792,0.148425489,0.148834808
0.2397103,0.158253926,0.148576991,0.148922426
0.239894095,0.158287543,0.148728169,0.149010458
0.240077379,0.158321645,0.14887902,0.149098902
0.240260151,0.158356233,0.14902954,0.149187754
0.240442412,0.158391307,0.149179726,0.149277011
0.24062416,0.158426869,0.149329575,0.149366671
0.240805395,0.158462919,0.149479083,0.149456731
0.240986114,0.158499457,0.149628247,0.149547189
0.241166317,0.158536484,0.149777065,0.149638043
0.241346002,0.158573999,0.149925532,0.149729292
0.241525167,0.158612002,0.150073645,0.149820934
0.241703809,0.158650491,0.150221401,0.149912968
0.241881929,0.158689466,0.150368798,0.150005391
0.242059522,0.158728926,0.150515831,0.150098202
0.24223659,0.158768867,0.150662498,0.150191401
0.242413129,0.158809289,0.150808795,0.150284985
0.242589139,0.158850188,0.15095472,0.150378953
0.242764617,0.158891562,0.151100269,0.150473304
0.242939562,0.158933409,0.15124544,0.150568037
0.243113974,0.158975724,0.151390229,0.150663149
0.243287853,0.159018505,0.151534632,0.150758639
0.243461199,0.159061748,0.151678648,0.150854507
0.243634011,0.159105449,0.151822273,0.150950751
0.24380629,0.159149607,0.151965504,0.151047368
0.243978038,0.159194216,0.152108338,0.151144358
0.244149256,0.159239275,0.152250773,0.15124172
0.244319946,0.159284781,0.152392806,0.151339452
0.244490113,0.15933073,0.152534433,0.151437554
0.244659759,0.159377121,0.152675653,0.151536025
0.244828888,0.15942395,0.152816465,0.151634864
0.244997506,0.159471215,0.152956865,0.151734069
0.245165619,0.159518914,0.153096853,0.151833639
0.245333229,0.159567044,0.153236426,0.151933573
0.245500344,0.159615603,0.153375584,0.152033869
0.245666966,0.159664588,0.153514323,0.152134526
0.2458331,0.159713999,0.153652642,0.152235543
0.24599875,0.159763833,0.15379054,0.152336919
0.246163922,0.159814086,0.153928012,0.152438652
0.246328618,0.159864758,0.154065058,0.152540741
0.246492844,0.159915843,0.154201673,0.152643185
0.246656602,0.15996734,0.154337856,0.152745982
0.246819896,0.160019245,0.154473604,0.152849129
0.24698273,0.160071553,0.154608914,0.152952624
0.247145105,0.160124261,0.154743784,0.153056466
0.247307024,0.160177364,0.154878209,0.153160651
0.247468489,0.160230859,0.155012188,0.153265177
0.247629501,0.16028474,0.155145716,0.153370042
0.247790061,0.160339004,0.15527879,0.153475243
0.24795017,0.160393647,0.155411405,0.153580779
0.248109829,0.160448665,0.155543558,0.153686646
0.248269038,0.160504053,0.155675245,0.153792845
0.248427796,0.160559807,0.155806461,0.153899373
0.248586102,0.160615922,0.155937203,0.154006227
0.248743957,0.160672394,0.156067466,0.154113406
0.248901358,0.160729217,0.156197246,0.154220905
0.249058305,0.160786385,0.156326539,0.154328723
0.249214796,0.160843895,0.156455343,0.154436854
0.249370829,0.16090174,0.156583651,0.154545294
0.249526401,0.160959916,0.15671146,0.154654041
0.249681511,0.161018416,0.156838766,0.154763088
0.249836156,0.161077237,0.156965565,0.154872431
0.249990333,0.161136373,0.157091851,0.154982065
0.250144039,0.16119582,0.15721762,0.155091986
0.250297274,0.161255574,0.157342868,0.15520219
0.250450033,0.161315632,0.15746759,0.155312674
0.250602314,0.161375991,0.15759178,0.155423434
0.250754114,0.161436646,0.157715434,0.155534465
0.250905431,0.161497594,0.157838548,0.155645766
0.25105626,0.161558831,0.157961118,0.155757331
0.251206598,0.161620354,0.158083139,0.155869159
0.251356441,0.161682159,0.158204609,0.155981245
0.251505785,0.161744242,0.158325522,0.156093587
0.251654626,0.161806599,0.158445875,0.156206182
0.251802959,0.161869227,0.158565664,0.156319027
0.25195078,0.161932123,0.158684884,0.156432118
0.252098083,0.161995283,0.158803532,0.156545454
0.252244864,0.162058705,0.158921603,0.156659032
0.252391118,0.162122387,0.159039094,0.156772849
0.252536839,0.162186326,0.159155999,0.156886901
0.252682025,0.16225052,0.159272314,0.157001186
0.252826668,0.162314967,0.159388035,0.1571157
0.252970766,0.162379668,0.159503157,0.15723044
0.253114312,0.16244462,0.159617676,0.157345404
0.253257301,0.162509824,0.159731586,0.157460587
0.25339973,0.162575278,0.159844884,0.157575987
0.253541593,0.162640982,0.159957564,0.1576916
0.253682889,0.162706936,0.160069622,0.157807423
0.253823614,0.16277314,0.160181052,0.157923453
0.253963766,0.162839592,0.16029185,0.158039687
0.254103344,0.162906293,0.160402011,0.15815612
0.254242346,0.162973239,0.160511528,0.158272749
0.254380774,0.16304043,0.160620397,0.158389571
0.254518627,0.163107864,0.160728614,0.158506581
0.254655907,0.163175538,0.160836172,0.158623774
0.254792617,0.16324345,0.160943069,0.158741147
0.254928758,0.163311597,0.161049298,0.158858696
0.255064334,0.163379976,0.161154858,0.158976414
0.255199347,0.163448584,0.161259742,0.159094298
0.255333799,0.163517418,0.161363949,0.159212343
0.255467693,0.163586475,0.161467475,0.159330544
0.255601031,0.163655751,0.161570318,0.159448896
0.255733816,0.163725243,0.161672475,0.159567396
0.255866049,0.163794947,0.161773945,0.159686037
0.255997732,0.163864859,0.161874727,0.159804817
0.256128867,0.163934975,0.16197482,0.159923729
0.256259453,0.164005292,0.162074224,0.160042769
0.256389494,0.164075806,0.162172942,0.160161932
0.256518988,0.164146512,0.162270974,0.160281212
0.256647935,0.164217406,0.162368322,0.160400604
0.256776337,0.164288482,0.162464987,0.160520102
0.256904192,0.164359737,0.16256097,0.160639702
0.2570315,0.164431166,0.162656274,0.160759397
0.257158261,0.164502762,0.162750901,0.160879183
0.257284473,0.164574522,0.16284485,0.160999055
0.257410137,0.164646441,0.162938126,0.161119007
0.257535251,0.164718512,0.163030727,0.161239034
0.257659815,0.16479073,0.163122656,0.161359131
0.25778383,0.16486309,0.163213914,0.161479291
0.257907295,0.164935586,0.1633045,0.161599508
0.258030211,0.165008211,0.163394417,0.161719778
0.258152579,0.165080958,0.163483663,0.161840092
0.2582744,0.165153823,0.163572241,0.161960447
0.258395677,0.165226798,0.163660149,0.162080835
0.258516412,0.165299878,0.163747389,0.162201252
0.258636608,0.165373058,0.163833962,0.162321692
0.258756267,0.165446332,0.163919867,0.16244215
0.258875392,0.165519695,0.164005105,0.162562621
0.258993986,0.165593143,0.164089677,0.162683101
0.259112051,0.16566667,0.164173583,0.162803585
0.259229589,0.165740273,0.164256825,0.162924069
0.259346602,0.165813946,0.164339402,0.163044549
0.259463091,0.165887685,0.164421316,0.163165022
0.259579057,0.165961488,0.164502566,0.163285485
0.259694503,0.166035349,0.164583152,0.163405936
0.259809428,0.166109266,0.164663075,0.163526373
0.259923836,0.166183235,0.164742334,0.163646793
0.260037726,0.16625725,0.16482093,0.163767196
0.260151102,0.166331308,0.164898861,0.163887578
0.260263965,0.166405404,0.164976127,0.164007938
0.260376316,0.166479533,0.165052727,0.164128275
0.260488158,0.166553691,0.165128662,0.164248587
0.260599493,0.166627871,0.165203929,0.164368872
0.260710323,0.16670207,0.165278529,0.16448913
0.260820649,0.166776281,0.16535246,0.164609358
0.260930473,0.1668505,0.165425723,0.164729554
0.261039796,0.16692472,0.165498317,0.164849716
0.261148619,0.166998938,0.165570241,0.164969842
0.261256944,0.167073149,0.165641495,0.16508993
0.261364769,0.167147346,0.165712078,0.165209978
0.261472096,0.167221524,0.16578199,0.165329988
0.261578925,0.167295679,0.165851229,0.165449958
0.261685253,0.167369805,0.165919795,0.165569888
0.261791082,0.167443896,0.165987686,0.165689777
0.26189641,0.167517947,0.166054902,0.165809626
0.262001236,0.167591953,0.166121441,0.165929432
0.262105558,0.167665907,0.166187303,0.166049195
0.262209375,0.167739805,0.166252488,0.166168912
0.262312685,0.16781364,0.166316996,0.166288582
0.262415485,0.167887407,0.166380827,0.166408202
0.262517773,0.167961099,0.16644398,0.16652777
0.262619547,0.168034712,0.166506456,0.166647282
0.262720803,0.168108237,0.166568255,0.166766737
0.26282154,0.168181671,0.166629376,0.16688613
0.262921752,0.168255006,0.16668982,0.16700546
0.263021438,0.168328236,0.166749587,0.167124722
